city,datetime,lead_day,confidence,confidence_label,skill_score,agreement_score,lead_score,dominant_model,explanation
Mumbai,2026-09-26 13:00:00,1,84.4,High,83.75,75.24,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 14:00:00,1,85.6,High,83.75,79.02,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 15:00:00,1,85.7,High,83.75,79.35,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 16:00:00,1,84.8,High,83.75,76.38,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 17:00:00,1,84.3,High,83.75,74.61,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 18:00:00,1,84.4,High,83.75,75.17,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 19:00:00,1,85.6,High,83.75,79.04,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 20:00:00,1,85.5,High,83.75,78.8,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 21:00:00,1,84.2,High,83.75,74.42,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 22:00:00,1,83.9,High,83.75,73.57,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 23:00:00,1,83.6,High,83.75,72.42,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-27 00:00:00,2,79.0,High,82.86,71.77,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 01:00:00,2,80.1,High,82.86,75.45,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 02:00:00,2,81.0,High,82.86,78.45,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 03:00:00,2,81.4,High,82.86,79.86,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 04:00:00,2,81.5,High,82.86,80.11,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-27 05:00:00,2,81.5,High,82.86,80.22,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-27 06:00:00,2,81.9,High,82.86,81.55,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-27 07:00:00,2,81.7,High,82.86,80.83,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-27 08:00:00,2,81.4,High,82.86,79.77,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 09:00:00,2,81.1,High,82.86,78.84,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 10:00:00,2,81.6,High,82.86,80.73,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-27 11:00:00,2,82.5,High,82.86,83.73,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-27 12:00:00,2,82.0,High,82.86,81.98,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-27 13:00:00,2,81.6,High,82.86,80.55,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-27 14:00:00,2,81.2,High,82.86,79.24,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 15:00:00,2,81.3,High,82.86,79.64,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 16:00:00,2,81.3,High,82.86,79.53,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 17:00:00,2,81.5,High,82.86,80.13,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-27 18:00:00,2,81.0,High,82.86,78.49,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 19:00:00,2,80.4,High,82.86,76.54,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 20:00:00,2,80.3,High,82.86,76.2,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 21:00:00,2,79.8,High,82.86,74.67,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 22:00:00,2,79.0,High,82.86,72.01,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-27 23:00:00,2,79.0,High,82.86,72.03,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Mumbai,2026-09-28 00:00:00,3,75.1,High,81.5,74.4,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 01:00:00,3,76.1,High,81.5,77.88,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 02:00:00,3,76.9,High,81.5,80.49,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-28 03:00:00,3,77.4,High,81.5,82.32,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-28 04:00:00,3,76.7,High,81.5,79.83,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 05:00:00,3,75.8,High,81.5,76.8,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 06:00:00,3,75.7,High,81.5,76.42,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 07:00:00,3,76.0,High,81.5,77.35,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 08:00:00,3,77.1,High,81.5,81.12,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-28 09:00:00,3,77.4,High,81.5,82.0,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-28 10:00:00,3,77.9,High,81.5,83.75,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-28 11:00:00,3,79.1,High,81.5,87.92,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-28 12:00:00,3,77.4,High,81.5,82.29,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-28 13:00:00,3,76.8,High,81.5,80.21,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-28 14:00:00,3,76.1,High,81.5,77.92,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 15:00:00,3,74.9,High,81.5,73.99,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 16:00:00,3,74.8,High,81.5,73.46,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 17:00:00,3,75.3,High,81.5,75.26,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 18:00:00,3,74.6,High,81.5,72.89,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 19:00:00,3,75.9,High,81.5,77.12,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 20:00:00,3,77.1,High,81.5,81.3,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-28 21:00:00,3,77.2,High,81.5,81.39,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-28 22:00:00,3,76.5,High,81.5,79.19,60.0,ICON,"Low regional RMSE supports ICON dominance, while the extended Day 3 lead time maintains stable predictability."
Mumbai,2026-09-28 23:00:00,3,78.1,High,81.5,84.62,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Nagpur,2026-09-26 00:00:00,1,83.1,High,87.09,65.32,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 01:00:00,1,82.6,High,87.09,63.4,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 02:00:00,1,81.9,High,87.09,61.22,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 03:00:00,1,82.3,High,87.09,62.63,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 04:00:00,1,83.5,High,87.09,66.55,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 05:00:00,1,85.9,High,87.09,74.39,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 06:00:00,1,85.4,High,87.09,72.99,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 07:00:00,1,84.6,High,87.09,70.23,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 08:00:00,1,83.6,High,87.09,66.76,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 09:00:00,1,83.6,High,87.09,66.94,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 10:00:00,1,83.4,High,87.09,66.08,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 11:00:00,1,82.3,High,87.09,62.59,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 12:00:00,1,81.5,High,87.09,59.8,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 13:00:00,1,82.5,High,87.09,63.14,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 14:00:00,1,81.4,High,87.09,59.36,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 15:00:00,1,81.6,High,87.09,60.07,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 16:00:00,1,82.3,High,87.09,62.62,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 17:00:00,1,81.8,High,87.09,60.7,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 18:00:00,1,81.6,High,87.09,60.35,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 19:00:00,1,82.1,High,87.09,61.86,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 20:00:00,1,83.7,High,87.09,67.03,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 21:00:00,1,86.1,High,87.09,75.23,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 22:00:00,1,86.9,High,87.09,77.75,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-26 23:00:00,1,86.4,High,87.09,76.13,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Nagpur,2026-09-27 00:00:00,2,78.2,High,80.59,72.94,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 01:00:00,2,79.1,High,80.59,75.94,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 02:00:00,2,79.9,High,80.59,78.55,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 03:00:00,2,80.1,High,80.59,79.5,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 04:00:00,2,80.8,High,80.59,81.53,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Nagpur,2026-09-27 05:00:00,2,80.7,High,80.59,81.48,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Nagpur,2026-09-27 06:00:00,2,79.5,High,80.59,77.29,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 07:00:00,2,79.8,High,80.59,78.38,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 08:00:00,2,79.4,High,80.59,77.18,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 09:00:00,2,78.2,High,80.59,73.07,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 10:00:00,2,80.0,High,80.59,79.17,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 11:00:00,2,79.1,High,80.59,75.97,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 12:00:00,2,77.8,High,80.59,71.54,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 13:00:00,2,77.2,High,80.59,69.59,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 14:00:00,2,77.3,High,80.59,69.97,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 15:00:00,2,77.2,High,80.59,69.73,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 16:00:00,2,77.0,High,80.59,68.86,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 17:00:00,2,78.0,High,80.59,72.4,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Nagpur,2026-09-27 18:00:00,2,77.4,High,80.59,70.5,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
