city,datetime,split,temperature_ecmwf,temperature_gfs,temperature_icon,temperature_gem,rainfall_ecmwf,rainfall_gfs,rainfall_icon,rainfall_gem,wind_speed_ecmwf,wind_speed_gfs,wind_speed_icon,wind_speed_gem,actual_temperature,actual_rainfall,actual_wind,blend_temperature,blend_rainfall,blend_wind_speed
Jabalpur,2026-09-06 06:00:00,test,23.4,22.7,24.0,22.8,0.0,0.0,0.0,0.0,13.0,10.0,4.8,12.6,23.2,0.0,12.4,23.31037501037501,0.0,10.732508999999997
Jabalpur,2026-09-06 07:00:00,test,24.2,22.9,24.5,23.7,0.0,0.0,0.0,0.0,15.5,10.6,5.5,15.1,24.2,0.0,12.9,23.95402865402865,0.0,12.536915299999997
Jabalpur,2026-09-06 08:00:00,test,25.0,23.6,25.3,24.5,0.0,0.0,0.0,0.1,17.5,11.6,8.9,15.5,25.4,0.1,17.2,24.73624473624474,0.015424715424715425,14.356819899999998
Jabalpur,2026-09-06 09:00:00,test,26.1,24.9,26.2,24.4,0.2,0.0,0.0,0.4,17.9,13.4,12.6,15.5,26.5,0.1,15.7,25.634710334710338,0.13894173894173895,15.599470699999994
Jabalpur,2026-09-06 10:00:00,test,27.3,27.0,26.9,25.1,0.2,0.6,0.0,0.2,17.9,21.7,12.3,16.6,27.1,0.2,16.5,26.80465540465541,0.27251467251467254,17.170909999999996
Jabalpur,2026-09-06 11:00:00,test,28.2,27.4,27.9,26.8,0.2,0.4,0.0,0.0,17.5,24.1,10.8,19.1,28.3,0.3,17.5,27.76649856649857,0.18685778685778687,17.561511199999998
Jabalpur,2026-09-06 12:00:00,test,28.7,27.7,29.0,27.5,0.1,0.1,0.0,0.0,17.2,27.1,12.0,22.7,28.7,0.2,15.0,28.3946396946397,0.06602516602516603,18.853756699999998
Jabalpur,2026-09-06 13:00:00,test,29.0,27.5,29.2,27.5,0.1,0.1,0.1,0.0,16.5,25.2,11.3,22.7,29.6,0.1,13.2,28.535486435486437,0.08457528457528458,18.075552499999997
Jabalpur,2026-09-06 14:00:00,test,29.0,27.4,29.2,26.7,0.1,0.1,0.1,0.1,15.6,23.8,11.6,24.5,29.3,0.2,14.9,28.38885598885599,0.1,17.830934799999994
Jabalpur,2026-09-06 15:00:00,test,28.7,27.7,28.4,25.7,0.2,0.0,0.2,0.2,14.3,22.3,11.1,23.4,29.3,0.3,15.1,27.973237673237676,0.1451925451925452,16.696813
Jabalpur,2026-09-06 16:00:00,test,28.2,27.3,27.6,25.3,0.2,0.0,0.3,0.0,13.0,18.0,10.2,18.7,28.7,0.3,15.8,27.441378741378745,0.1328932328932329,14.336706799999996
Jabalpur,2026-09-06 17:00:00,test,27.5,26.2,26.9,26.1,0.2,0.1,0.2,0.0,11.8,17.4,7.6,15.5,27.5,0.0,12.1,26.911830311830315,0.14174684174684177,12.586297799999997
Jabalpur,2026-09-06 18:00:00,test,26.8,24.7,25.9,25.1,0.0,0.0,1.2,0.0,11.4,13.5,6.5,13.3,26.3,0.0,9.8,25.955492855492857,0.2226014226014226,11.109085899999998
Jabalpur,2026-09-06 19:00:00,test,26.0,23.9,25.4,24.7,0.0,0.0,0.1,0.0,11.3,10.6,5.5,16.2,25.7,0.0,9.8,25.285664785664785,0.01855011855011855,10.893708099999998
Jabalpur,2026-09-06 20:00:00,test,25.4,23.6,25.1,24.4,0.0,0.0,0.0,0.0,11.3,10.0,5.7,19.4,25.4,0.0,11.1,24.85308265308265,0.0,11.419238699999998
Jabalpur,2026-09-06 21:00:00,test,25.0,23.2,24.8,23.9,0.0,0.0,0.0,0.3,11.7,8.9,5.4,16.2,25.1,0.0,10.1,24.45889305889306,0.04627414627414627,10.755981999999998
Jabalpur,2026-09-06 22:00:00,test,24.8,23.0,24.6,24.0,0.0,0.0,0.0,0.0,12.1,8.7,5.1,14.8,24.8,0.0,10.8,24.30721050721051,0.0,10.578634399999997
Jabalpur,2026-09-06 23:00:00,test,24.6,22.8,24.6,23.9,0.0,0.0,0.0,0.0,12.2,8.4,4.6,16.2,24.7,0.0,11.4,24.167148767148767,0.0,10.725884599999997
Jabalpur,2026-09-07 00:00:00,test,24.2,22.6,24.4,23.8,0.0,0.0,0.0,0.0,11.3,8.2,4.3,16.2,24.4,0.0,10.8,23.894866494866495,0.0,10.234629699999997
Jabalpur,2026-09-07 01:00:00,test,23.7,22.5,24.2,23.4,0.0,0.0,0.0,0.3,9.7,6.6,4.4,14.8,23.9,0.0,9.0,23.547856647856648,0.04627414627414627,9.019029499999998
Jabalpur,2026-09-07 02:00:00,test,23.4,22.4,24.1,23.3,0.0,0.0,0.0,0.1,8.7,6.6,4.6,14.8,23.6,0.0,8.2,23.35946855946856,0.015424715424715425,8.620560099999999
Jabalpur,2026-09-07 03:00:00,test,23.3,22.4,24.2,23.2,0.0,0.0,0.0,0.0,8.6,7.4,5.5,15.5,23.4,0.0,8.0,23.321084921084925,0.0,9.027201199999999
Jabalpur,2026-09-07 04:00:00,test,23.3,22.3,24.1,22.9,0.0,0.0,0.2,0.0,9.4,9.2,5.1,13.7,23.3,0.0,8.9,23.233067333067332,0.0371002371002371,9.276378999999999
Jabalpur,2026-09-07 05:00:00,test,23.4,22.3,24.1,23.3,0.0,0.0,0.0,0.0,9.7,9.1,6.3,9.7,23.7,0.0,10.0,23.34168464168464,0.0,8.901286599999997
Jabalpur,2026-09-07 06:00:00,test,23.8,22.6,23.9,22.8,0.2,0.0,0.5,0.0,10.2,9.9,7.0,10.1,23.8,0.1,10.9,23.44745104745105,0.16999346999347,9.475519699999998
Jabalpur,2026-09-07 07:00:00,test,24.3,23.3,24.3,23.4,0.2,0.0,0.3,0.2,10.3,11.8,6.3,13.7,24.5,0.2,11.0,23.977208477208478,0.16374266374266375,10.365362899999997
Jabalpur,2026-09-07 08:00:00,test,24.9,24.0,24.9,23.3,0.2,0.0,1.0,3.3,11.0,15.0,8.5,13.7,25.3,0.1,10.9,24.48225168225168,0.7717596717596718,11.674391199999997
Jabalpur,2026-09-07 09:00:00,test,25.8,24.7,25.5,23.7,0.7,0.0,1.4,1.0,12.3,16.2,8.4,13.0,26.8,0.1,13.8,25.200406100406102,0.6842988842988842,12.303325299999997
Jabalpur,2026-09-07 10:00:00,test,26.9,24.9,26.1,24.6,0.7,0.0,0.2,0.1,14.1,15.1,8.4,12.6,27.2,0.0,14.5,25.9985580985581,0.32287502287502284,12.831079399999997
Jabalpur,2026-09-07 11:00:00,test,27.7,25.1,26.9,25.8,0.7,0.1,0.4,0.0,14.8,14.4,9.1,13.0,27.9,0.3,13.9,26.756277856277862,0.37195427195427194,13.234635799999996
Jabalpur,2026-09-07 12:00:00,test,28.0,27.2,27.6,26.3,1.2,0.2,0.3,0.2,13.3,16.3,9.0,14.8,28.5,0.3,12.1,27.496264896264897,0.6047645047645047,13.213408599999998
Jabalpur,2026-09-07 13:00:00,test,28.0,28.4,27.7,25.4,1.2,1.7,0.9,3.3,10.8,21.2,10.4,20.2,26.7,2.7,11.7,27.58663578663579,1.6052873052873053,14.238217999999996
Jabalpur,2026-09-07 14:00:00,test,27.9,28.0,27.8,24.7,1.2,1.6,0.3,2.2,8.7,20.8,7.7,18.4,28.4,0.4,9.2,27.380481580481582,1.2969109969109969,12.363672899999997
Jabalpur,2026-09-07 15:00:00,test,27.9,27.7,27.2,25.4,0.7,1.4,1.4,0.0,8.5,17.5,8.8,15.8,28.6,0.1,11.3,27.308373208373208,0.9137039137039137,11.454144199999998
Jabalpur,2026-09-07 16:00:00,test,27.8,27.2,27.3,25.9,0.7,1.2,0.5,0.0,8.9,15.6,6.7,12.2,26.3,1.1,12.5,27.277704877704878,0.691945391945392,10.211391099999998
Jabalpur,2026-09-07 17:00:00,test,27.5,26.0,27.4,27.6,0.7,1.1,1.4,0.4,9.5,12.7,5.4,12.2,27.5,0.4,10.6,27.22743082743083,0.8931915931915932,9.709300799999998
Jabalpur,2026-09-07 18:00:00,test,26.9,24.8,26.5,24.4,0.1,0.6,0.1,7.7,9.2,10.1,4.5,9.7,26.1,0.0,6.8,26.03622743622744,1.4092970092970092,8.485872699999998
Jabalpur,2026-09-07 19:00:00,test,26.1,24.4,26.0,23.6,0.1,0.0,0.0,5.3,9.2,8.7,4.1,5.0,25.6,0.3,6.3,25.373111773111773,0.856131356131356,7.2990594999999985
Jabalpur,2026-09-07 20:00:00,test,25.4,23.9,25.7,23.0,0.1,0.5,0.0,5.7,9.0,8.5,4.3,6.8,25.2,0.1,9.1,24.81245031245031,1.0548488548488548,7.548390699999998
Jabalpur,2026-09-07 21:00:00,test,25.2,23.7,25.5,22.8,0.0,0.2,0.0,1.6,9.7,9.2,4.4,12.6,25.0,0.0,9.6,24.612450312450314,0.3016029016029016,9.062898499999998
Jabalpur,2026-09-07 22:00:00,test,25.1,23.5,25.2,22.6,0.0,0.1,0.6,0.4,10.2,8.8,5.2,8.6,24.6,0.0,9.1,24.43472813472814,0.2004033004033004,8.642170599999996
Jabalpur,2026-09-07 23:00:00,test,24.9,23.4,25.1,22.5,0.0,0.0,0.0,3.1,11.0,8.5,4.7,9.7,24.9,0.0,10.4,24.29053409053409,0.4781661781661782,9.041849299999999
Jabalpur,2026-09-08 00:00:00,test,24.5,23.2,24.7,22.3,0.2,0.0,0.3,1.1,11.3,8.2,3.3,10.8,24.6,0.0,10.6,23.95831355831356,0.3025651025651026,9.037795299999999
Jabalpur,2026-09-08 01:00:00,test,24.0,23.0,24.6,22.3,0.2,0.0,0.0,2.9,11.3,8.4,3.9,7.6,24.4,0.1,11.4,23.67985927985928,0.5245596245596245,8.606916299999998
Jabalpur,2026-09-08 02:00:00,test,23.7,22.8,24.7,22.3,0.2,0.0,0.0,3.9,11.4,8.4,6.5,7.6,23.8,0.6,11.4,23.533625533625532,0.6788067788067788,9.182547999999999
Jabalpur,2026-09-08 03:00:00,test,23.5,22.6,24.7,22.4,0.8,0.0,0.0,3.3,10.8,8.4,8.3,6.5,23.7,0.4,9.7,23.425775425775427,0.817987117987118,9.084880399999998
Jabalpur,2026-09-08 04:00:00,test,23.4,22.5,24.4,22.5,0.8,0.0,0.3,2.2,10.0,7.3,10.5,5.4,23.5,0.6,7.7,23.314154614154614,0.703965603965604,8.791534499999997
Jabalpur,2026-09-08 05:00:00,test,23.7,22.3,24.2,23.6,0.8,0.0,1.2,0.0,9.9,7.4,6.5,7.6,23.8,0.4,10.6,23.544500444500443,0.5315729315729316,8.351127499999999
Jabalpur,2026-09-08 06:00:00,test,24.3,22.5,24.2,23.3,0.0,0.0,0.0,0.0,10.9,8.0,5.2,10.8,23.9,0.0,10.1,23.796915096915097,0.0,9.216120499999999
Jabalpur,2026-09-08 07:00:00,test,25.3,23.9,24.8,24.4,0.0,0.0,0.0,0.0,12.7,9.9,10.1,14.8,24.8,0.0,13.0,24.7964916964917,0.0,12.071586199999997
Jabalpur,2026-09-08 08:00:00,test,26.2,25.6,25.8,24.5,0.0,0.1,0.0,1.8,14.1,12.6,11.7,15.1,26.3,0.0,13.5,25.731832731832732,0.3050486050486051,13.534420299999997
Jabalpur,2026-09-08 09:00:00,test,27.0,27.4,26.8,24.6,0.1,0.9,0.0,2.0,14.4,15.2,11.2,7.6,27.6,0.1,13.6,26.640763640763645,0.5937492937492937,12.633891199999997
Jabalpur,2026-09-08 10:00:00,test,27.7,28.0,28.0,26.1,0.1,0.9,0.0,0.6,13.8,18.3,11.0,9.7,29.0,0.3,15.2,27.561407361407362,0.3778032778032778,13.249616499999998
Jabalpur,2026-09-08 11:00:00,test,28.5,28.7,29.2,25.3,0.1,0.5,0.0,3.1,13.7,18.1,9.5,17.3,29.6,0.6,13.3,28.173595273595275,0.6538062538062538,14.261080799999997
Jabalpur,2026-09-08 12:00:00,test,29.3,29.1,30.1,25.0,0.4,0.8,0.0,1.8,13.4,18.4,9.9,5.4,27.8,0.8,16.1,28.747211847211847,0.6513604513604514,12.075963999999997
Jabalpur,2026-09-08 13:00:00,test,30.1,29.6,30.4,27.1,0.4,0.6,0.0,0.1,13.4,18.7,9.4,6.5,29.8,0.0,13.5,29.593654593654595,0.33433283433283434,12.227567699999996
Jabalpur,2026-09-08 14:00:00,test,30.4,29.7,29.7,29.1,0.4,0.4,0.5,0.0,13.1,19.5,10.3,7.6,30.8,0.0,13.6,29.912723412723413,0.35685125685125685,12.619841399999997
Jabalpur,2026-09-08 15:00:00,test,30.2,29.1,28.1,28.9,0.1,0.5,2.1,0.5,13.1,17.9,8.5,13.0,30.3,0.1,13.4,29.334760634760638,0.6423161423161423,12.968294199999995
Jabalpur,2026-09-08 16:00:00,test,29.5,28.4,28.5,25.0,0.1,0.3,0.0,4.5,13.0,16.2,9.1,14.4,29.8,0.3,10.7,28.36045296045296,0.8149448149448149,13.011304599999999
Jabalpur,2026-09-08 17:00:00,test,28.7,26.3,28.8,26.6,0.1,0.6,0.0,3.3,12.4,13.0,7.8,7.6,29.0,0.3,12.7,27.95688005688006,0.7120594120594119,10.680652599999998
Jabalpur,2026-09-08 18:00:00,test,27.6,25.0,27.2,23.6,0.0,0.0,1.8,0.0,10.7,9.8,6.3,9.4,27.5,0.0,11.1,26.40572060572061,0.3339021339021339,9.406182699999999
Jabalpur,2026-09-08 19:00:00,test,26.4,24.6,26.5,23.6,0.0,0.0,0.3,0.0,9.0,8.4,4.5,10.8,26.5,0.0,8.3,25.65084285084285,0.05565035565035565,8.307117599999998
Jabalpur,2026-09-08 20:00:00,test,25.5,24.3,26.0,23.4,0.0,0.0,1.2,0.0,8.2,6.9,4.4,7.6,25.6,0.0,8.1,25.05795195795196,0.2226014226014226,7.088570899999998
Jabalpur,2026-09-08 21:00:00,test,25.1,24.1,25.4,23.2,0.0,0.0,1.3,0.0,8.0,6.1,4.2,4.0,25.1,0.0,8.1,24.681898981898986,0.24115154115154114,6.160346299999999
Jabalpur,2026-09-08 22:00:00,test,25.0,23.8,25.1,22.8,0.0,0.0,1.1,0.0,8.2,6.8,2.6,1.1,24.8,0.0,7.8,24.454181254181254,0.20405130405130406,5.508758799999999
Jabalpur,2026-09-08 23:00:00,test,24.9,23.5,24.8,22.7,0.0,0.0,0.3,0.0,8.1,8.6,3.3,2.2,25.1,0.0,7.7,24.274780974780974,0.05565035565035565,6.120373699999998
Jabalpur,2026-09-09 00:00:00,test,24.6,23.2,24.6,22.7,0.0,0.0,0.0,0.0,8.1,9.0,3.2,9.7,24.6,0.0,7.4,24.045014645014646,0.0,7.547115699999997
Jabalpur,2026-09-09 01:00:00,test,24.2,22.9,24.5,22.4,0.0,0.0,0.0,0.0,8.6,5.5,3.5,10.4,24.3,0.0,8.5,23.74465304465304,0.0,7.353501299999999
Jabalpur,2026-09-09 02:00:00,test,23.9,22.8,24.3,22.4,0.0,0.0,0.0,0.0,8.6,6.4,3.5,10.4,24.0,0.0,8.5,23.55045455045455,0.0,7.508631599999998
Jabalpur,2026-09-09 03:00:00,test,23.7,22.6,24.2,22.4,0.0,0.0,0.0,0.0,8.5,8.0,3.6,11.2,23.8,0.0,8.8,23.404582404582406,0.0,7.907944499999998
Jabalpur,2026-09-09 04:00:00,test,23.6,22.4,24.1,22.6,0.0,0.0,0.0,0.0,8.0,7.9,4.0,12.2,23.8,0.0,8.8,23.335115935115937,0.0,7.936588499999999
Jabalpur,2026-09-09 05:00:00,test,23.8,22.4,24.1,23.9,0.0,0.0,0.0,0.0,8.0,7.6,3.6,8.6,23.9,0.0,8.9,23.632879632879636,0.0,7.141521599999998
Jabalpur,2026-09-09 06:00:00,test,24.5,22.8,24.2,22.6,0.0,0.0,0.0,3.3,8.3,7.6,3.3,7.6,24.1,0.0,8.4,23.825914225914225,0.5090156090156089,7.0282168999999985
Jabalpur,2026-09-09 07:00:00,test,25.6,24.3,25.0,23.2,0.0,0.1,0.0,0.9,9.0,8.8,7.4,7.9,25.4,0.0,8.3,24.850772150772155,0.16622616622616623,8.436187199999999
Jabalpur,2026-09-09 08:00:00,test,26.8,26.2,25.8,25.0,0.0,0.3,0.0,0.1,9.7,12.2,9.0,13.0,26.8,0.0,12.1,26.184229584229584,0.09763589763589763,10.594196699999998
Jabalpur,2026-09-09 09:00:00,test,27.9,28.2,27.1,27.1,0.1,0.2,0.0,0.0,10.5,12.8,10.3,16.9,28.2,0.0,12.4,27.649175449175452,0.09342889342889343,12.031646899999998
Jabalpur,2026-09-09 10:00:00,test,29.1,29.3,28.4,28.1,0.1,0.0,0.0,0.0,11.6,16.6,10.4,17.6,28.6,0.5,13.6,28.821096121096126,0.03862143862143863,13.319033399999999
Jabalpur,2026-09-09 11:00:00,test,30.0,29.8,29.6,28.4,0.1,0.0,0.0,0.0,12.8,16.3,9.4,15.5,30.1,0.8,13.4,29.61907421907422,0.03862143862143863,13.204159499999996
Jabalpur,2026-09-09 12:00:00,test,30.6,30.3,30.4,29.1,0.1,0.0,0.0,0.0,13.3,15.9,9.2,14.4,30.6,0.1,13.0,30.261228561228563,0.03862143862143863,13.111854999999998
Jabalpur,2026-09-09 13:00:00,test,30.9,30.5,31.4,30.0,0.1,0.2,0.0,0.0,13.3,16.8,9.3,14.0,31.0,0.0,12.9,30.793493093493094,0.09342889342889343,13.2139287
Jabalpur,2026-09-09 14:00:00,test,30.9,29.9,31.7,30.4,0.1,1.2,0.0,0.0,12.0,17.9,9.5,16.2,31.0,0.1,12.6,30.816961516961516,0.36746616746616745,13.277537499999998
Jabalpur,2026-09-09 15:00:00,test,30.2,29.8,31.6,30.2,0.2,0.4,0.0,0.0,9.6,14.7,9.0,16.9,29.4,0.7,14.0,30.43569143569144,0.18685778685778687,11.697864699999997
Jabalpur,2026-09-09 16:00:00,test,29.2,28.9,31.2,29.7,0.2,0.6,0.0,0.0,6.8,10.5,8.2,15.5,28.8,0.3,7.8,29.66550176550177,0.24166524166524167,9.322819299999999
Jabalpur,2026-09-09 17:00:00,test,28.2,27.4,30.4,30.5,0.2,0.5,0.0,0.0,5.0,9.2,6.0,13.3,28.2,0.0,6.3,28.91031931031931,0.21426151426151427,7.453697199999999
Jabalpur,2026-09-09 18:00:00,test,27.5,25.6,29.1,27.8,0.0,0.2,0.0,0.0,4.4,8.0,3.7,11.5,27.1,0.0,5.3,27.561082561082564,0.0548074548074548,6.1821112
Jabalpur,2026-09-09 19:00:00,test,26.8,25.0,28.2,26.9,0.0,0.0,0.0,0.0,4.3,8.6,3.7,10.8,26.6,0.0,4.5,26.802822402822407,0.0,6.1129583
Jabalpur,2026-09-09 20:00:00,test,26.3,24.4,27.4,26.4,0.0,0.0,0.0,0.2,4.3,8.7,3.7,11.5,26.2,0.0,4.3,26.21928981928982,0.03084943084943085,6.2588311999999995
Jabalpur,2026-09-09 21:00:00,test,26.0,24.2,26.8,24.9,0.0,0.0,0.0,0.9,4.3,7.6,4.0,6.8,25.9,0.0,4.9,25.678055278055282,0.13882243882243883,5.266876699999998
Jabalpur,2026-09-09 22:00:00,test,25.9,23.9,26.4,24.3,0.0,0.0,0.0,0.9,4.9,6.6,3.6,3.6,25.5,0.0,5.3,25.396209696209695,0.13882243882243883,4.688280699999999
Jabalpur,2026-09-09 23:00:00,test,25.6,23.9,25.9,23.8,0.0,0.0,0.0,0.0,5.0,4.2,3.6,5.0,25.7,0.0,5.6,25.073517373517376,0.0,4.575809199999999
Jabalpur,2026-09-10 00:00:00,test,25.2,23.7,25.6,23.4,0.0,0.0,0.0,0.0,5.0,4.1,3.6,5.0,25.1,0.0,5.2,24.73100143100143,0.0,4.5585724999999995
Jabalpur,2026-09-10 01:00:00,test,24.8,23.5,25.5,22.9,0.0,0.0,0.0,0.0,4.7,4.0,4.0,4.7,24.8,0.0,5.3,24.416212116212115,0.0,4.436194499999999
Jabalpur,2026-09-10 02:00:00,test,24.4,23.3,25.3,22.5,0.0,0.0,0.0,0.0,4.7,4.7,4.2,4.3,24.5,0.0,5.1,24.0956123956124,0.0,4.524244599999999
Jabalpur,2026-09-10 03:00:00,test,24.1,23.1,25.1,22.1,0.0,0.0,0.0,0.0,4.7,5.4,3.9,4.3,24.2,0.0,5.3,23.819206719206722,0.0,4.5835520999999995
Jabalpur,2026-09-10 04:00:00,test,23.9,22.9,24.9,21.9,0.0,0.0,0.0,0.0,4.6,6.1,3.5,5.4,24.1,0.0,6.2,23.619206719206716,0.0,4.780615499999999
Jabalpur,2026-09-10 05:00:00,test,24.1,22.7,24.7,23.0,0.0,0.0,0.1,0.0,5.0,6.2,2.8,6.5,24.1,0.0,6.2,23.805358505358505,0.01855011855011855,5.032593799999999
Jabalpur,2026-09-10 06:00:00,test,24.8,23.1,24.7,22.3,0.0,0.0,0.2,0.0,6.0,7.2,2.9,6.5,24.2,0.0,7.1,24.073111773111773,0.0371002371002371,5.664779599999999
Jabalpur,2026-09-10 07:00:00,test,25.9,24.6,25.6,23.9,0.0,0.0,0.0,0.0,6.8,8.8,3.7,8.3,25.7,0.0,5.9,25.28094408094408,0.0,6.786439199999999
Jabalpur,2026-09-10 08:00:00,test,27.0,26.2,26.8,26.1,0.0,0.0,0.0,0.0,7.9,10.1,6.3,12.2,27.1,0.0,7.7,26.668943868943874,0.0,8.742204399999999
Jabalpur,2026-09-10 09:00:00,test,28.3,27.5,28.0,27.4,0.1,0.0,0.0,0.0,9.0,12.2,8.4,14.0,28.4,0.0,9.4,27.94702764702765,0.03862143862143863,10.347705599999998
Jabalpur,2026-09-10 10:00:00,test,29.6,28.8,29.2,28.4,0.1,0.0,0.1,0.0,11.0,12.8,9.8,13.3,29.5,0.1,12.2,29.17679397679398,0.05717155717155718,11.487524799999997
Jabalpur,2026-09-10 11:00:00,test,30.6,29.6,30.6,29.4,0.1,0.0,0.1,0.0,12.4,13.8,9.2,12.6,30.8,0.1,12.4,30.228891028891034,0.05717155717155718,12.023673399999998
Jabalpur,2026-09-10 12:00:00,test,31.0,30.1,31.5,30.1,0.0,0.0,0.0,0.0,13.2,14.9,9.6,13.3,31.3,0.0,12.1,30.804573504573508,0.0,12.775207699999998
Jabalpur,2026-09-10 13:00:00,test,31.1,30.1,31.1,30.6,0.0,0.1,0.0,0.0,13.0,15.8,9.3,13.7,31.4,0.0,12.3,30.841631741631748,0.0274037274037274,12.854621199999999
Jabalpur,2026-09-10 14:00:00,test,31.0,30.2,31.3,30.6,0.0,0.2,0.0,0.3,12.2,17.1,8.7,13.7,31.2,0.0,12.7,30.859054059054056,0.10108160108160108,12.604504299999997
Jabalpur,2026-09-10 15:00:00,test,30.7,29.4,31.5,29.3,0.0,0.7,0.0,1.8,10.2,17.2,8.0,9.4,30.9,0.0,11.9,30.418657418657418,0.46947096947096945,10.809660599999997
Jabalpur,2026-09-10 16:00:00,test,30.1,28.9,31.0,27.4,0.0,1.1,0.0,1.5,7.9,13.4,7.4,7.2,30.1,0.0,10.5,29.648981948981948,0.5328117328117328,8.617133299999997
Jabalpur,2026-09-10 17:00:00,test,29.6,27.9,30.2,25.8,0.0,0.3,0.0,0.6,6.7,9.5,4.7,6.5,29.7,0.0,6.4,28.817149717149718,0.17475947475947473,6.736878399999998
Jabalpur,2026-09-10 18:00:00,test,29.1,26.0,29.0,25.0,0.0,0.1,0.0,0.0,6.9,9.4,2.7,5.0,28.7,0.0,6.1,27.866443866443866,0.0274037274037274,6.122870499999999
Jabalpur,2026-09-10 19:00:00,test,28.5,25.5,28.4,24.3,0.0,0.1,0.0,0.0,8.2,9.7,2.7,5.8,28.3,0.0,7.5,27.26812196812197,0.0274037274037274,6.892773099999999
Jabalpur,2026-09-10 20:00:00,test,27.9,25.1,27.8,23.9,0.0,0.0,0.0,0.0,9.1,6.4,2.6,4.7,28.0,0.0,8.3,26.73590143590144,0.0,6.496801699999999
Jabalpur,2026-09-10 21:00:00,test,27.1,24.8,27.3,23.8,0.1,0.0,0.0,0.1,8.0,4.8,2.5,1.1,27.0,0.1,10.5,26.203310403310404,0.05404615404615405,5.055701199999999
Jabalpur,2026-09-10 22:00:00,test,26.2,24.8,26.9,23.9,0.1,0.1,0.0,0.0,5.8,4.9,2.5,0.7,25.9,0.0,6.5,25.734004934004936,0.06602516602516603,4.032819699999999
Jabalpur,2026-09-10 23:00:00,test,25.5,24.4,26.4,24.0,0.1,0.0,0.0,0.0,4.1,4.5,3.9,2.2,25.7,0.0,4.0,25.26003566003566,0.03862143862143863,3.778891799999999
Jabalpur,2026-09-11 00:00:00,test,24.9,24.0,25.8,23.8,1.0,0.0,1.7,0.0,2.3,5.0,3.2,2.9,25.4,0.2,3.8,24.76002676002676,0.7015664015664016,3.0596986999999993
Jabalpur,2026-09-11 01:00:00,test,24.3,23.7,25.4,23.2,1.0,0.0,0.3,0.0,0.8,5.3,2.0,2.5,25.0,0.3,2.4,24.25721095721096,0.4418647418647419,2.1334512999999995
Jabalpur,2026-09-11 02:00:00,test,24.0,23.5,25.0,23.0,1.0,0.0,0.1,0.0,1.1,5.8,3.1,3.2,24.0,1.8,2.3,23.96918446918447,0.4047645047645048,2.7050294999999993
Jabalpur,2026-09-11 03:00:00,test,24.0,23.2,24.8,22.8,1.9,0.0,1.3,0.0,1.8,5.5,3.1,3.6,24.0,1.9,2.3,23.83978863978864,0.974958874958875,3.0343840999999996
Jabalpur,2026-09-11 04:00:00,test,24.3,23.0,24.6,22.7,1.9,0.0,1.1,0.0,3.6,4.7,3.2,3.6,23.7,0.9,7.2,23.876864676864678,0.937858637858638,3.707804499999999
Jabalpur,2026-09-11 05:00:00,test,24.5,23.0,24.4,23.4,1.9,0.0,1.0,0.0,5.2,3.8,3.6,2.5,24.3,2.1,4.9,24.034161034161034,0.9193085193085193,4.135321199999999
Jabalpur,2026-09-11 06:00:00,test,24.5,23.6,24.2,23.2,0.5,0.0,0.8,0.0,6.5,2.7,4.0,2.5,24.5,0.1,6.3,24.064820464820468,0.3415081415081415,4.5986964
Jabalpur,2026-09-11 07:00:00,test,24.6,24.8,24.3,24.4,0.5,0.0,0.4,0.0,7.7,3.9,4.1,1.1,24.7,0.3,7.1,24.53760753760754,0.2673076673076673,5.095956999999999
Jabalpur,2026-09-11 08:00:00,test,24.8,26.2,25.0,26.1,0.5,0.0,0.0,0.0,8.0,6.6,6.0,4.3,24.8,1.5,8.7,25.302182902182903,0.19310719310719313,6.669755999999999
Jabalpur,2026-09-11 09:00:00,test,25.4,27.0,25.5,26.6,0.4,0.1,0.1,1.5,7.3,10.1,5.4,11.9,26.1,0.2,6.3,25.899728699728705,0.4318103318103318,8.239405
Jabalpur,2026-09-11 10:00:00,test,26.1,27.8,26.3,25.9,0.4,0.6,0.3,1.2,6.3,11.6,6.3,6.8,27.7,0.2,6.3,26.41394741394742,0.5596550596550597,7.3054280999999985
Jabalpur,2026-09-11 11:00:00,test,26.7,28.4,27.6,26.3,0.4,1.2,0.1,0.1,6.1,12.4,5.8,1.8,26.8,1.2,7.4,27.135149335149336,0.5173053173053174,6.334368899999999
Jabalpur,2026-09-11 12:00:00,test,27.1,28.3,27.7,27.1,0.5,1.0,0.3,0.0,5.9,12.5,6.2,5.4,26.9,1.4,5.0,27.444904344904348,0.5227948227948228,7.007088599999999
Jabalpur,2026-09-11 13:00:00,test,27.5,28.9,28.1,28.2,0.5,0.1,0.4,0.0,5.6,10.0,6.5,10.8,26.3,1.2,7.7,27.993212893212892,0.29471139471139474,7.498046199999999
Jabalpur,2026-09-11 14:00:00,test,27.7,29.4,28.7,28.4,0.5,0.5,0.2,0.0,6.0,11.2,7.3,14.8,27.7,0.2,6.7,28.334229534229536,0.3672260672260672,8.779296599999999
Jabalpur,2026-09-11 15:00:00,test,27.6,29.0,28.2,26.8,2.2,1.1,3.4,3.3,6.6,12.2,6.4,15.5,28.4,0.1,4.5,27.851625651625657,2.2908322908322907,9.159872999999997
